Text,,Price,Mileage,Certified?,Year,Package
"Certified 2013 Toyota Prius Three     Save    $16,000   38,437 mi",Certified 2013 Toyota Prius Three,16000,"38,437",1,2013,Three
"Used 2010 Toyota Prius      Save    $15,999   38,446 mi",Used 2010 Toyota Prius,15999,"38,446",0,2010,
"Used 2013 Toyota Prius Three     Save    $17,305   38,448 mi",Used 2013 Toyota Prius Three,17305,"38,448",0,2013,Three
"Certified 2011 Toyota Prius V     Save    $15,880   38,449 mi",Certified 2011 Toyota Prius V,15880,"38,449",1,2011,V
"Used 2015 Toyota Prius Three     Save    $16,500   38,450 mi",Used 2015 Toyota Prius Three,16500,"38,450",0,2015,Three
"Used 2013 Toyota Prius      Save    $15,872   38,458 mi",Used 2013 Toyota Prius,15872,"38,458",0,2013,
"Used 2014 Toyota Prius One     Save    $17,495   38,465 mi",Used 2014 Toyota Prius One,17495,"38,465",0,2014,One
"Used 2015 Toyota Prius Three     Save    $16,300   38,465 mi",Used 2015 Toyota Prius Three,16300,"38,465",0,2015,Three
"Used 2014 Toyota Prius Three     Save    $16,694   38,470 mi",Used 2014 Toyota Prius Three,16694,"38,470",0,2014,Three
"Certified 2013 Toyota Prius Two     Save    $15,990   38,488 mi",Certified 2013 Toyota Prius Two,15990,"38,488",1,2013,Two
"Certified 2014 Toyota Prius Five     Save    $23,999   38,496 mi",Certified 2014 Toyota Prius Five,23999,"38,496",1,2014,Five
"Certified 2012 Toyota Prius Three     Save    $19,995   38,497 mi",Certified 2012 Toyota Prius Three,19995,"38,497",1,2012,Three
"Certified 2014 Toyota Prius      Save    $16,487   38,513 mi",Certified 2014 Toyota Prius,16487,"38,513",1,2014,
"Certified 2013 Toyota Prius Three     Save    $17,987   38,514 mi",Certified 2013 Toyota Prius Three,17987,"38,514",1,2013,Three
"Used 2013 Toyota Prius      Save    $17,995   38,516 mi",Used 2013 Toyota Prius,17995,"38,516",0,2013,
"Used 2015 Toyota Prius Two     Save    $17,450   38,531 mi",Used 2015 Toyota Prius Two,17450,"38,531",0,2015,Two
"Used 2014 Toyota Prius Four     Save    $14,995   38,547 mi",Used 2014 Toyota Prius Four,14995,"38,547",0,2014,Four
"Used 2014 Toyota Prius Four     Save    $14,998   38,552 mi",Used 2014 Toyota Prius Four,14998,"38,552",0,2014,Four
"Used 2012 Toyota Prius Two     Save    $14,250   38,575 mi",Used 2012 Toyota Prius Two,14250,"38,575",0,2012,Two
"Certified 2014 Toyota Prius Two     Save    $17,425   38,576 mi",Certified 2014 Toyota Prius Two,17425,"38,576",1,2014,Two
"Certified 2013 Toyota Prius Three     Save    $17,995   38,582 mi",Certified 2013 Toyota Prius Three,17995,"38,582",1,2013,Three
"Used 2014 Toyota Prius      Save    $16,000   38,585 mi",Used 2014 Toyota Prius,16000,"38,585",0,2014,
"Certified 2014 Toyota Prius      Save    $16,000   38,585 mi",Certified 2014 Toyota Prius,16000,"38,585",1,2014,
"Certified 2013 Toyota Prius Two     Save    $15,500   38,598 mi",Certified 2013 Toyota Prius Two,15500,"38,598",1,2013,Two
"Used 2015 Toyota Prius Three     Save    $15,893   38,614 mi",Used 2015 Toyota Prius Three,15893,"38,614",0,2015,Three
"Used 2013 Toyota Prius Four     Save    $18,245   38,615 mi",Used 2013 Toyota Prius Four,18245,"38,615",0,2013,Four
"Used 2013 Toyota Prius One     Save    $15,999   38,637 mi",Used 2013 Toyota Prius One,15999,"38,637",0,2013,One
"Used 2013 Toyota Prius Two     Save    $14,977   38,640 mi",Used 2013 Toyota Prius Two,14977,"38,640",0,2013,Two
"Used 2013 Toyota Prius KEYLESS START POWER LOCKS POWER WINDOWS POWER MIRR     Save    $14,996   38,645 mi",Used 2013 Toyota Prius KEYLESS START POWER LOCKS POWER WINDOWS POWER MIRR,14996,"38,645",0,2013,KEYLESS
"Used 2015 Toyota Prius Two     Save    $17,249   38,650 mi",Used 2015 Toyota Prius Two,17249,"38,650",0,2015,Two
"Used 2015 Toyota Prius      Save    $17,000   38,650 mi",Used 2015 Toyota Prius,17000,"38,650",0,2015,
"Used 2014 Toyota Prius One     Save    $16,980   38,650 mi",Used 2014 Toyota Prius One,16980,"38,650",0,2014,One
"Used 2015 Toyota Prius Three     Save    $17,800   38,667 mi",Used 2015 Toyota Prius Three,17800,"38,667",0,2015,Three
"Used 2013 Toyota Prius Two     Save    $14,555   38,677 mi",Used 2013 Toyota Prius Two,14555,"38,677",0,2013,Two
"Used 2015 Toyota Prius Two     Save    $15,800   38,685 mi",Used 2015 Toyota Prius Two,15800,"38,685",0,2015,Two
"Certified 2013 Toyota Prius Two Model     Save    $18,988   38,696 mi",Certified 2013 Toyota Prius Two Model,18988,"38,696",1,2013,Two
"Used 2013 Toyota Prius      Save    $16,490   38,701 mi",Used 2013 Toyota Prius,16490,"38,701",0,2013,
"Certified 2014 Toyota Prius Three     Save    $16,699   38,703 mi",Certified 2014 Toyota Prius Three,16699,"38,703",1,2014,Three
"Certified 2013 Toyota Prius Three     Save    $17,183   38,707 mi",Certified 2013 Toyota Prius Three,17183,"38,707",1,2013,Three
"Certified 2013 Toyota Prius Two Model     Save    $17,995   38,713 mi",Certified 2013 Toyota Prius Two Model,17995,"38,713",1,2013,Two
"Certified 2014 Toyota Prius Two     Save    $16,090   38,736 mi",Certified 2014 Toyota Prius Two,16090,"38,736",1,2014,Two
"Used 2013 Toyota Prius Three     Save    $17,799   38,757 mi",Used 2013 Toyota Prius Three,17799,"38,757",0,2013,Three
"Certified 2013 Toyota Prius Two Model     Save    $18,999   38,798 mi",Certified 2013 Toyota Prius Two Model,18999,"38,798",1,2013,Two
"Certified 2014 Toyota Prius Two Model     Save    $15,495   38,799 mi",Certified 2014 Toyota Prius Two Model,15495,"38,799",1,2014,Two
"Used 2014 Toyota Prius Four     Save    $16,427   38,806 mi",Used 2014 Toyota Prius Four,16427,"38,806",0,2014,Four
"Used 2014 Toyota Prius      Save    $16,427   38,806 mi",Used 2014 Toyota Prius,16427,"38,806",0,2014,
"Used 2013 Toyota Prius Two     Save    $16,950   38,848 mi",Used 2013 Toyota Prius Two,16950,"38,848",0,2013,Two
"Certified 2012 Toyota Prius Five     Save    $19,900   38,853 mi",Certified 2012 Toyota Prius Five,19900,"38,853",1,2012,Five
"Certified 2013 Toyota Prius      Save    $17,887   38,857 mi",Certified 2013 Toyota Prius,17887,"38,857",1,2013,
"Used 2015 Toyota Prius      Save    $17,991   38,869 mi",Used 2015 Toyota Prius,17991,"38,869",0,2015,
"Used 2014 Toyota Prius Three     Save    $17,272   38,879 mi",Used 2014 Toyota Prius Three,17272,"38,879",0,2014,Three
"Used 2014 Toyota Prius Two     Save    $18,000   38,883 mi",Used 2014 Toyota Prius Two,18000,"38,883",0,2014,Two
"Used 2010 Toyota Prius IV     Save    $15,957   38,905 mi",Used 2010 Toyota Prius IV,15957,"38,905",0,2010,IV
"Used 2014 Toyota Prius Two     Save    $15,250   38,919 mi",Used 2014 Toyota Prius Two,15250,"38,919",0,2014,Two
"Used 2013 Toyota Prius Two     Save    $16,999   38,932 mi",Used 2013 Toyota Prius Two,16999,"38,932",0,2013,Two
"Used 2015 Toyota Prius Two     Save    $17,990   38,967 mi",Used 2015 Toyota Prius Two,17990,"38,967",0,2015,Two
"Certified 2014 Toyota Prius Three Model     Save    $18,796   38,977 mi",Certified 2014 Toyota Prius Three Model,18796,"38,977",1,2014,Three
"Certified 2015 Toyota Prius Two     Save    $17,790   38,986 mi",Certified 2015 Toyota Prius Two,17790,"38,986",1,2015,Two
"Used 2013 Toyota Prius Three     Save    $17,662   39,001 mi",Used 2013 Toyota Prius Three,17662,"39,001",0,2013,Three
"Certified 2013 Toyota Prius Two Model     Save    $14,880   39,013 mi",Certified 2013 Toyota Prius Two Model,14880,"39,013",1,2013,Two
"Used 2014 Toyota Prius Two     Save    $18,999   39,036 mi",Used 2014 Toyota Prius Two,18999,"39,036",0,2014,Two
"Certified 2013 Toyota Prius Two     Save    $14,883   39,044 mi",Certified 2013 Toyota Prius Two,14883,"39,044",1,2013,Two
"Certified 2013 Toyota Prius 5d Hatchback     Save    $17,900   39,047 mi",Certified 2013 Toyota Prius 5d Hatchback,17900,"39,047",1,2013,5d
"Used 2013 Toyota Prius Two     Save    $16,900   39,048 mi",Used 2013 Toyota Prius Two,16900,"39,048",0,2013,Two
"Used 2015 Toyota Prius Three     Save    $18,577   39,092 mi",Used 2015 Toyota Prius Three,18577,"39,092",0,2015,Three
"Certified 2013 Toyota Prius      Save    $17,999   39,109 mi",Certified 2013 Toyota Prius,17999,"39,109",1,2013,
"Used 2011 Toyota Prius III     Save    $14,995   39,120 mi",Used 2011 Toyota Prius III,14995,"39,120",0,2011,III
"Used 2014 Toyota Prius Two     Save    $15,000   39,125 mi",Used 2014 Toyota Prius Two,15000,"39,125",0,2014,Two
"Used 2012 Toyota Prius Four     Save    $16,400   39,128 mi",Used 2012 Toyota Prius Four,16400,"39,128",0,2012,Four
"Used 2010 Toyota Prius      Save    $14,988   39,134 mi",Used 2010 Toyota Prius,14988,"39,134",0,2010,
"Certified 2015 Toyota Prius Three Model     Save    $19,367   39,142 mi",Certified 2015 Toyota Prius Three Model,19367,"39,142",1,2015,Three
"Used 2014 Toyota Prius Two     Save    $15,800   39,160 mi",Used 2014 Toyota Prius Two,15800,"39,160",0,2014,Two
"Used 2015 Toyota Prius Three     Save    $21,250   39,164 mi",Used 2015 Toyota Prius Three,21250,"39,164",0,2015,Three
"Certified 2013 Toyota Prius Two     Save    $15,995   39,167 mi",Certified 2013 Toyota Prius Two,15995,"39,167",1,2013,Two
"Certified 2013 Toyota Prius Two     Save    $14,678   39,185 mi",Certified 2013 Toyota Prius Two,14678,"39,185",1,2013,Two
"Used 2012 Toyota Prius      Save    $14,382   39,198 mi",Used 2012 Toyota Prius,14382,"39,198",0,2012,
"Used 2014 Toyota Prius Three     Save    $18,950   39,203 mi",Used 2014 Toyota Prius Three,18950,"39,203",0,2014,Three
"Used 2011 Toyota Prius V     Save    $15,600   39,207 mi",Used 2011 Toyota Prius V,15600,"39,207",0,2011,V
"Certified 2013 Toyota Prius Two     Save    $15,995   39,213 mi",Certified 2013 Toyota Prius Two,15995,"39,213",1,2013,Two
"Used 2013 Toyota Prius Three     Save    $16,969   39,223 mi",Used 2013 Toyota Prius Three,16969,"39,223",0,2013,Three
"Certified 2015 Toyota Prius Two     Save    $18,900   39,249 mi",Certified 2015 Toyota Prius Two,18900,"39,249",1,2015,Two
"Used 2014 Toyota Prius Four     Save    $15,998   39,265 mi",Used 2014 Toyota Prius Four,15998,"39,265",0,2014,Four
"Used 2013 Toyota Prius Three     Save    $15,974   39,265 mi",Used 2013 Toyota Prius Three,15974,"39,265",0,2013,Three
"Certified 2014 Toyota Prius Three Model     Save    $17,185   39,280 mi",Certified 2014 Toyota Prius Three Model,17185,"39,280",1,2014,Three
"Certified 2013 Toyota Prius Three     Save    $16,860   39,281 mi",Certified 2013 Toyota Prius Three,16860,"39,281",1,2013,Three
"Used 2014 Toyota Prius Two     Save    $14,999   39,281 mi",Used 2014 Toyota Prius Two,14999,"39,281",0,2014,Two
"Used 2013 Toyota Prius Two     Save    $14,988   39,281 mi",Used 2013 Toyota Prius Two,14988,"39,281",0,2013,Two
"Used 2013 Toyota Prius Two     Save    $16,995   39,289 mi",Used 2013 Toyota Prius Two,16995,"39,289",0,2013,Two
"Used 2013 Toyota Prius      Save    $17,990   39,290 mi",Used 2013 Toyota Prius,17990,"39,290",0,2013,
"Certified 2011 Toyota Prius III     Save    $16,999   39,306 mi",Certified 2011 Toyota Prius III,16999,"39,306",1,2011,III
"Used 2013 Toyota Prius      Save    $16,990   39,318 mi",Used 2013 Toyota Prius,16990,"39,318",0,2013,
"Used 2012 Toyota Prius Four     Save    $16,990   39,343 mi",Used 2012 Toyota Prius Four,16990,"39,343",0,2012,Four
"Certified 2013 Toyota Prius Five     Save    $18,803   39,351 mi",Certified 2013 Toyota Prius Five,18803,"39,351",1,2013,Five
"Certified 2012 Toyota Prius Three     Save    $17,478   39,352 mi",Certified 2012 Toyota Prius Three,17478,"39,352",1,2012,Three
"Used 2012 Toyota Prius Four     Save    $17,884   39,364 mi",Used 2012 Toyota Prius Four,17884,"39,364",0,2012,Four
"Used 2014 Toyota Prius      Save    $14,988   39,378 mi",Used 2014 Toyota Prius,14988,"39,378",0,2014,
"Used 2013 Toyota Prius Two     Save    $14,995   39,391 mi",Used 2013 Toyota Prius Two,14995,"39,391",0,2013,Two
"Used 2012 Toyota Prius PKG 4 BACKUP     Save    $16,990   39,401 mi",Used 2012 Toyota Prius PKG 4 BACKUP,16990,"39,401",0,2012,PKG
"Used 2013 Toyota Prius Three     Save    $15,490   39,413 mi",Used 2013 Toyota Prius Three,15490,"39,413",0,2013,Three
"Used 2012 Toyota Prius Three     Save    $14,400   39,415 mi",Used 2012 Toyota Prius Three,14400,"39,415",0,2012,Three
"Used 2012 Toyota Prius Base     Save    $14,199   39,429 mi",Used 2012 Toyota Prius Base,14199,"39,429",0,2012,Base
"Used 2014 Toyota Prius One     Save    $14,843   39,442 mi",Used 2014 Toyota Prius One,14843,"39,442",0,2014,One
"Certified 2013 Toyota Prius Two     Save    $14,800   39,445 mi",Certified 2013 Toyota Prius Two,14800,"39,445",1,2013,Two
"Used 2012 Toyota Prius Three     Save    $17,492   39,453 mi",Used 2012 Toyota Prius Three,17492,"39,453",0,2012,Three
"Used 2013 Toyota Prius One     Save    $16,995   39,455 mi",Used 2013 Toyota Prius One,16995,"39,455",0,2013,One
"Used 2014 Toyota Prius Two     Save    $13,999   39,459 mi",Used 2014 Toyota Prius Two,13999,"39,459",0,2014,Two
"Used 2015 Toyota Prius Four     Save    $17,978   39,476 mi",Used 2015 Toyota Prius Four,17978,"39,476",0,2015,Four
"Used 2013 Toyota Prius Two     Save    $15,900   39,500 mi",Used 2013 Toyota Prius Two,15900,"39,500",0,2013,Two
"Used 2014 Toyota Prius Two     Save    $16,988   39,507 mi",Used 2014 Toyota Prius Two,16988,"39,507",0,2014,Two
"Used 2012 Toyota Prius Three     Save    $14,998   39,509 mi",Used 2012 Toyota Prius Three,14998,"39,509",0,2012,Three
"Used 2013 Toyota Prius PERSONA     Save    $18,980   39,512 mi",Used 2013 Toyota Prius PERSONA,18980,"39,512",0,2013,PERSONA
"Used 2014 Toyota Prius Five     Save    $15,995   39,529 mi",Used 2014 Toyota Prius Five,15995,"39,529",0,2014,Five
"Used 2013 Toyota Prius      Save    $15,500   39,541 mi",Used 2013 Toyota Prius,15500,"39,541",0,2013,
"Used 2013 Toyota Prius Two     Save    $14,988   39,541 mi",Used 2013 Toyota Prius Two,14988,"39,541",0,2013,Two
"Used 2010 Toyota Prius Base     Save    $14,000   39,548 mi",Used 2010 Toyota Prius Base,14000,"39,548",0,2010,Base
"Used 2010 Toyota Prius V     Save    $19,688   39,562 mi",Used 2010 Toyota Prius V,19688,"39,562",0,2010,V
"Certified 2013 Toyota Prius Two     Save    $16,980   39,564 mi",Certified 2013 Toyota Prius Two,16980,"39,564",1,2013,Two
"Used 2013 Toyota Prius Five     Save    $18,000   39,567 mi",Used 2013 Toyota Prius Five,18000,"39,567",0,2013,Five
"Used 2013 Toyota Prius Four     Save    $19,799   39,576 mi",Used 2013 Toyota Prius Four,19799,"39,576",0,2013,Four
"Used 2013 Toyota Prius Two     Save    $16,000   39,593 mi",Used 2013 Toyota Prius Two,16000,"39,593",0,2013,Two
"Certified 2013 Toyota Prius Three Model     Save    $19,999   39,599 mi",Certified 2013 Toyota Prius Three Model,19999,"39,599",1,2013,Three
"Certified 2015 Toyota Prius      Save    $16,991   39,615 mi",Certified 2015 Toyota Prius,16991,"39,615",1,2015,
"Used 2013 Toyota Prius Two     Save    $16,990   39,618 mi",Used 2013 Toyota Prius Two,16990,"39,618",0,2013,Two
"Certified 2012 Toyota Prius Three     Save    $15,500   39,625 mi",Certified 2012 Toyota Prius Three,15500,"39,625",1,2012,Three
"Used 2013 Toyota Prius Four     Save    $16,781   39,663 mi",Used 2013 Toyota Prius Four,16781,"39,663",0,2013,Four
"Certified 2013 Toyota Prius Two     Save    $14,994   39,665 mi",Certified 2013 Toyota Prius Two,14994,"39,665",1,2013,Two
"Used 2014 Toyota Prius Two     Save    $15,000   39,666 mi",Used 2014 Toyota Prius Two,15000,"39,666",0,2014,Two
"Used 2014 Toyota Prius Two     Save    $14,998   39,674 mi",Used 2014 Toyota Prius Two,14998,"39,674",0,2014,Two
"Certified 2013 Toyota Prius One     Save    $16,996   39,675 mi",Certified 2013 Toyota Prius One,16996,"39,675",1,2013,One
"Used 2013 Toyota Prius      Save    $14,500   39,700 mi",Used 2013 Toyota Prius,14500,"39,700",0,2013,
"Used 2013 Toyota Prius One     Save    $15,763   39,706 mi",Used 2013 Toyota Prius One,15763,"39,706",0,2013,One
"Used 2013 Toyota Prius Two     Save    $18,000   39,720 mi",Used 2013 Toyota Prius Two,18000,"39,720",0,2013,Two
"Certified 2013 Toyota Prius      Save    $15,795   39,720 mi",Certified 2013 Toyota Prius,15795,"39,720",1,2013,
"Used 2014 Toyota Prius Two     Save    $15,795   39,750 mi",Used 2014 Toyota Prius Two,15795,"39,750",0,2014,Two
"Used 2013 Toyota Prius Three     Save    $14,994   39,759 mi",Used 2013 Toyota Prius Three,14994,"39,759",0,2013,Three
"Certified 2013 Toyota Prius Three     Save    $16,300   39,764 mi",Certified 2013 Toyota Prius Three,16300,"39,764",1,2013,Three
"Used 2013 Toyota Prius Three     Save    $18,500   39,766 mi",Used 2013 Toyota Prius Three,18500,"39,766",0,2013,Three
"Used 2015 Toyota Prius Two     Save    $16,575   39,796 mi",Used 2015 Toyota Prius Two,16575,"39,796",0,2015,Two
"Certified 2013 Toyota Prius PERSONA     Save    $17,999   39,813 mi",Certified 2013 Toyota Prius PERSONA,17999,"39,813",1,2013,PERSONA
"Used 2014 Toyota Prius Three     Save    $17,999   39,823 mi",Used 2014 Toyota Prius Three,17999,"39,823",0,2014,Three
"Used 2013 Toyota Prius Three     Save    $14,940   39,842 mi",Used 2013 Toyota Prius Three,14940,"39,842",0,2013,Three
"Certified 2012 Toyota Prius Three     Save    $15,988   39,849 mi",Certified 2012 Toyota Prius Three,15988,"39,849",1,2012,Three
"Used 2013 Toyota Prius      Save    $16,995   39,850 mi",Used 2013 Toyota Prius,16995,"39,850",0,2013,
"Certified 2013 Toyota Prius Two Model     Save    $14,991   39,855 mi",Certified 2013 Toyota Prius Two Model,14991,"39,855",1,2013,Two
"Used 2015 Toyota Prius      Save    $16,895   39,867 mi",Used 2015 Toyota Prius,16895,"39,867",0,2015,
"Certified 2013 Toyota Prius Three     Save    $19,977   39,883 mi",Certified 2013 Toyota Prius Three,19977,"39,883",1,2013,Three
"Used 2014 Toyota Prius Four     Save    $15,899   39,889 mi",Used 2014 Toyota Prius Four,15899,"39,889",0,2014,Four
"Used 2013 Toyota Prius Three     Save    $16,991   39,926 mi",Used 2013 Toyota Prius Three,16991,"39,926",0,2013,Three
"Used 2013 Toyota Prius One     Save    $16,504   39,927 mi",Used 2013 Toyota Prius One,16504,"39,927",0,2013,One
"Certified 2012 Toyota Prius Two     Save    $14,874   39,928 mi",Certified 2012 Toyota Prius Two,14874,"39,928",1,2012,Two
"Used 2015 Toyota Prius Five     Save    $15,931   39,935 mi",Used 2015 Toyota Prius Five,15931,"39,935",0,2015,Five
"Certified 2012 Toyota Prius Two     Save    $16,392   39,936 mi",Certified 2012 Toyota Prius Two,16392,"39,936",1,2012,Two
"Certified 2014 Toyota Prius Two Model     Save    $15,951   39,942 mi",Certified 2014 Toyota Prius Two Model,15951,"39,942",1,2014,Two
"Used 2014 Toyota Prius Two     Save    $17,988   39,965 mi",Used 2014 Toyota Prius Two,17988,"39,965",0,2014,Two
"Certified 2013 Toyota Prius Two     Save    $15,990   39,988 mi",Certified 2013 Toyota Prius Two,15990,"39,988",1,2013,Two
"Used 2013 Toyota Prius      Save    $17,795   39,991 mi",Used 2013 Toyota Prius,17795,"39,991",0,2013,
"Used 2015 Toyota Prius Two     Save    $15,878   39,992 mi",Used 2015 Toyota Prius Two,15878,"39,992",0,2015,Two
"Used 2013 Toyota Prius Three     Save    $17,995   39,996 mi",Used 2013 Toyota Prius Three,17995,"39,996",0,2013,Three
